CÓDIGO;Acumulado;Semana;PERIODO
DKAD;1;47;202290
DLDP;1;47;202290
DLDP;4;47;202290
DLGP;1;47;202290
DLGP;1;47;202290
DLGP;88;47;202290
DLGP;3;47;202290
DLIP;3;47;202290
DMBU;17;47;202290
DMBU;176;47;202290
DMCE;19;47;202290
DMCE;1;47;202290
DMDC;3;47;202290
DMDC;95;47;202290
DMDC;1;47;202290
DMOR;15;47;202290
DMSM;80;47;202290
DMSU;27;47;202290
DMTT;20;47;202290
DMTT;1;47;202290
DNDF;17;47;202290
DNDF;23;47;202290
DNEE;97;47;202290
DNEI;1;47;202290
DNEI;11;47;202290
DNEO;9;47;202290
DNEO;3;47;202290
DNNA;14;47;202290
DOCB;4;47;202290
DOCI;8;47;202290
DOCM;3;47;202290
DODE;19;47;202290
DODE;7;47;202290
DODE;1;47;202290
DODP;1;47;202290
DODP;20;47;202290
DOFI;4;47;202290
DOIA;1;47;202290
DOIA;4;47;202290
DOPI;5;47;202290
DOPI;34;47;202290
DOPS;102;47;202290
DORE;2;47;202290
DORE;12;47;202290
DPAD;1;47;202290
DPAD;7;47;202290
DPCI;113;47;202290
DPEA;24;47;202290
DPEN;1;47;202290
DPEN;24;47;202290
DPPC;13;47;202290
DPPC;3;47;202290
DPSM;9;47;202290
DPSU;1;47;202290
DPSU;24;47;202290
DRET;8;47;202290
DRET;6;47;202290
DRNA;9;47;202290
DRNA;1;47;202290
DSAP;1;47;202290
DSAP;103;47;202290
DSCE;23;47;202290
DSCE;1;47;202290
DSCE;4;47;202290
DSCE;2;47;202290
DSFC;88;47;202290
DSMP;20;47;202290
DSMP;1;47;202290
DSMP;2;47;202290
DSVE;63;47;202290
DTCG;1;47;202290
DTDI;15;47;202290
DTMA;44;47;202290
DURP;161;47;202290
DVMP;29;47;202290
DVMP;38;47;202290
ECNE;3;47;202290
EMAN;10;47;202290
EMCG;4;47;202290
EMCT;1;47;202290
EMFL;3;47;202290
EMMI;14;47;202290
EMMI;1;47;202290
EMNE;4;47;202290
EMNE;1;47;202290
EMOT;9;47;202290
EMPE;4;47;202290
EMPS;3;47;202290
EMRA;6;47;202290
EOCM;4;47;202290
EOEN;1;47;202290
EOEN;10;47;202290
EOIM;1;47;202290
EOIM;5;47;202290
EOIO;1;47;202290
EOIO;10;47;202290
EOOP;8;47;202290
EOOR;6;47;202290
EOPE;8;47;202290
EORO;2;47;202290
EORO;11;47;202290
EORO;1;47;202290
EOTT;2;47;202290
EOTT;6;47;202290
MADP;1;47;202290
MADP;23;47;202290
MAEC;1;47;202290
MAFM;13;47;202290
MAGS;1;47;202290
MAGS;37;47;202290
MAGS;1;47;202290
MDAD;1;47;202290
MDAD;1;47;202290
MDAD;23;47;202290
MDDE;2;47;202290
MDDE;35;47;202290
MDDE;1;47;202290
MDGE;1;47;202290
MDGE;27;47;202290
MDGE;1;47;202290
MDPE;23;47;202290
MDPE;1;47;202290
MDRC;1;47;202290
MDRC;24;47;202290
MDTR;36;47;202290
MEDU;14;47;202290
MEMG;1;47;202290
MEMG;22;47;202290
MEPI;16;47;202290
MEPI;1;47;202290
MEPI;2;47;202290
MESP;2;47;202290
MESP;11;47;202290
MESP;1;47;202290
MFIA;1;47;202290
MFIA;36;47;202290
MFIA;1;47;202290
MFIL;1;47;202290
MHGP;1;47;202290
MHGP;1;47;202290
MHGP;9;47;202290
MNPP;1;47;202290
MNPP;7;47;202290
MPSP;1;47;202290
MPSP;15;47;202290
MSCF;1;47;202290
MSCF;4;47;202290
MSCM;5;47;202290
MTEM;4;47;202290
MTEM;1;47;202290
MTEM;21;47;202290
PEIN;5;47;202290
PEOG;2;47;202290
PEOG;46;47;202290
PEOG;1;47;202290
PEOG;1;47;202290
PEPA;2;47;202290
PEPA;2;47;202290
PEPA;10;47;202290
PEPA;1;47;202290
PFIL;1;47;202290
PGPC;4;47;202290
PMEM;15;47;202290
PMEM;3;47;202290
PMEM;1;47;202290
PMFA;2;47;202290
PMFA;20;47;202290
POPF;57;47;202290
RCME;3;47;202290
RCME;1;47;202290
CACL;1;48;202290
CAFC;126;48;202290
CAFC;1;48;202290
CAFC;3;48;202290
CBPE;10;48;202290
CCOM;12;48;202290
CDCA;1;48;202290
CDCE;1;48;202290
CDFO;2;48;202290
CDPC;2;48;202290
CEXS;1;48;202290
CEXS;1;48;202290
CFEP;1;48;202290
CFEP;10;48;202290
CGEP;2;48;202290
CGIE;144;48;202290
CGIE;1;48;202290
CGIE;22;48;202290
CGOP;3;48;202290
CIAA;3;48;202290
CICS;2;48;202290
CIMO;30;48;202290
CLEL;4;48;202290
CMDI;8;48;202290
CNEC;1;48;202290
CNEC;2;48;202290
CNRC;3;48;202290
CNRC;1;48;202290
CPDN;3;48;202290
CSEA;1;48;202290
CURV;3;48;202290
DAAG;11;48;202290
DAAG;9;48;202290
DAAM;33;48;202290
DAES;2;48;202290
DAES;1;48;202290
DAPC;2;48;202290
DASD;9;48;202290
DBCD;1;48;202290
DBCD;74;48;202290
DBDG;7;48;202290
DBPE;3;48;202290
DBPE;2;48;202290
DCAA;29;48;202290
DCAA;16;48;202290
DCAA;1;48;202290
DCAL;14;48;202290
DCAL;1;48;202290
DCDG;14;48;202290
DCDG;12;48;202290
DCEC;4;48;202290
DCEC;16;48;202290
DCEC;1;48;202290
DCGE;1;48;202290
DCGE;11;48;202290
DCKR;23;48;202290
DCOL;97;48;202290
DCPA;112;48;202290
DCPA;4;48;202290
DCPA;4;48;202290
DCPA;1;48;202290
DDCO;15;48;202290
DDDD;6;48;202290
DDDD;1;48;202290
DDEC;185;48;202290
DDEI;20;48;202290
DDEI;154;48;202290
DDEP;17;48;202290
DDEP;1;48;202290
DDEP;4;48;202290
DDFU;3;48;202290
DDGE;59;48;202290
DDGP;12;48;202290
DDGP;3;48;202290
DDGP;15;48;202290
DDIN;19;48;202290
DDIN;1;48;202290
DDIP;21;48;202290
DDLE;34;48;202290
DDLE;2;48;202290
DDLE;1;48;202290
DDLE;1;48;202290
DDMA;80;48;202290
DDPC;15;48;202290
DDPC;1;48;202290
DDPD;8;48;202290
DDPD;2;48;202290
DDPD;20;48;202290
DDPD;1;48;202290
DDSC;20;48;202290
DDUC;1;48;202290
DDUC;29;48;202290
DDUC;1;48;202290
DDUD;18;48;202290
DDUD;142;48;202290
DECC;24;48;202290
DEMA;12;48;202290
DEMA;1;48;202290
DEON;22;48;202290
DERA;3;48;202290
DERA;27;48;202290
DERO;28;48;202290
DERO;5;48;202290
DERS;16;48;202290
DERS;2;48;202290
DESG;3;48;202290
DESG;1;48;202290
DESG;1;48;202290
DESP;8;48;202290
DESP;1;48;202290
DEST;1;48;202290
DEST;32;48;202290
DEST;1;48;202290
DEST;2;48;202290
DEST;4;48;202290
DESU;22;48;202290
DESU;1;48;202290
DETR;9;48;202290
DEVS;53;48;202290
DEXS;34;48;202290
DEXS;3;48;202290
DFCL;48;48;202290
DFDP;32;48;202290
DFKM;19;48;202290
DFKM;2;48;202290
DFNF;38;48;202290
DFNF;1;48;202290
DFUT;27;48;202290
DFUT;1;48;202290
DGAS;43;48;202290
DGCE;84;48;202290
DGCE;1;48;202290
DGCE;2;48;202290
DGCS;14;48;202290
DGCS;143;48;202290
DGCU;11;48;202290
DGGE;15;48;202290
DGGE;1;48;202290
DGGE;2;48;202290
DGLD;3;48;202290
DGOL;1;48;202290
DGOL;69;48;202290
DGOS;300;48;202290
DHDS;42;48;202290
DHGE;5;48;202290
DHGE;10;48;202290
DIDS;14;48;202290
DIFI;1;48;202290
DIGP;4;48;202290
DIND;28;48;202290
DIND;2;48;202290
DIND;3;48;202290
DIND;1;48;202290
DIOD;15;48;202290
DIPH;99;48;202290
DIPP;2;48;202290
DIQP;5;48;202290
DIQP;39;48;202290
DIQP;2;48;202290
DISI;38;48;202290
DISI;1;48;202290
DISM;9;48;202290
DITD;4;48;202290
DKAD;21;48;202290
DKAD;1;48;202290
DLDP;1;48;202290
DLDP;4;48;202290
DLGP;1;48;202290
DLGP;1;48;202290
DLGP;91;48;202290
DLGP;3;48;202290
DLIP;3;48;202290
DMBU;17;48;202290
DMBU;176;48;202290
DMCE;19;48;202290
DMCE;1;48;202290
DMDC;3;48;202290
DMDC;96;48;202290
DMDC;1;48;202290
DMOR;15;48;202290
DMSM;80;48;202290
DMSU;27;48;202290
DMTT;20;48;202290
DMTT;1;48;202290
DNDF;17;48;202290
DNDF;23;48;202290
DNEE;97;48;202290
DNEI;1;48;202290
DNEI;11;48;202290
DNEO;9;48;202290
DNEO;3;48;202290
DNNA;14;48;202290
DOCB;4;48;202290
DOCI;8;48;202290
DOCM;3;48;202290
DODE;19;48;202290
DODE;7;48;202290
DODE;1;48;202290
DODP;1;48;202290
DODP;20;48;202290
DOFI;4;48;202290
DOIA;1;48;202290
DOIA;4;48;202290
DOPI;5;48;202290
DOPI;34;48;202290
DOPS;102;48;202290
DORE;2;48;202290
DORE;12;48;202290
DPAD;1;48;202290
DPAD;7;48;202290
DPCI;113;48;202290
DPEA;24;48;202290
DPEN;1;48;202290
DPEN;24;48;202290
DPPC;13;48;202290
DPPC;3;48;202290
DPSM;9;48;202290
DPSU;1;48;202290
DPSU;24;48;202290
DRET;8;48;202290
DRET;6;48;202290
DRGP;1;48;202290
DRNA;9;48;202290
DRNA;1;48;202290
DSAP;1;48;202290
DSAP;103;48;202290
DSCE;23;48;202290
DSCE;1;48;202290
DSCE;4;48;202290
DSCE;2;48;202290
DSFC;88;48;202290
DSMP;20;48;202290
DSMP;1;48;202290
DSMP;2;48;202290
DSVE;63;48;202290
DTCG;1;48;202290
DTDI;15;48;202290
DTMA;44;48;202290
DURP;161;48;202290
DVMP;29;48;202290
DVMP;38;48;202290
ECNE;3;48;202290
EMAN;10;48;202290
EMCG;4;48;202290
EMCT;1;48;202290
EMFL;3;48;202290
EMMI;14;48;202290
EMMI;1;48;202290
EMNE;4;48;202290
EMNE;1;48;202290
EMOT;9;48;202290
EMPE;4;48;202290
EMPS;3;48;202290
EMRA;6;48;202290
EOCM;4;48;202290
EOEN;1;48;202290
EOEN;10;48;202290
EOIM;1;48;202290
EOIM;5;48;202290
EOIO;1;48;202290
EOIO;10;48;202290
EOOP;8;48;202290
EOOR;6;48;202290
EOPE;8;48;202290
EORO;2;48;202290
EORO;11;48;202290
EORO;1;48;202290
EOTT;2;48;202290
EOTT;6;48;202290
MADP;1;48;202290
MADP;25;48;202290
MAEC;1;48;202290
MAFM;14;48;202290
MAGS;1;48;202290
MAGS;37;48;202290
MAGS;1;48;202290
MDAD;1;48;202290
MDAD;1;48;202290
MDAD;23;48;202290
MDDE;2;48;202290
MDDE;36;48;202290
MDDE;1;48;202290
MDGE;1;48;202290
MDGE;27;48;202290
MDGE;1;48;202290
MDPE;23;48;202290
MDPE;1;48;202290
MDRC;1;48;202290
MDRC;24;48;202290
MDTR;36;48;202290
MEDU;14;48;202290
MEMG;1;48;202290
MEMG;22;48;202290
MEPI;16;48;202290
MEPI;1;48;202290
MEPI;2;48;202290
MESP;2;48;202290
MESP;11;48;202290
MESP;1;48;202290
MFIA;1;48;202290
MFIA;36;48;202290
MFIA;1;48;202290
MFIL;1;48;202290
MHGP;1;48;202290
MHGP;1;48;202290
MHGP;9;48;202290
MNPP;1;48;202290
MNPP;7;48;202290
MPSP;1;48;202290
MPSP;15;48;202290
MSCF;1;48;202290
MSCF;4;48;202290
MSCM;5;48;202290
MTEM;4;48;202290
MTEM;1;48;202290
MTEM;21;48;202290
PEIN;5;48;202290
PEOG;2;48;202290
PEOG;46;48;202290
PEOG;1;48;202290
PEOG;1;48;202290
PEPA;2;48;202290
PEPA;2;48;202290
PEPA;10;48;202290
PEPA;1;48;202290
PFIL;1;48;202290
PGPC;4;48;202290
PMEM;15;48;202290
PMEM;3;48;202290
PMEM;1;48;202290
PMFA;2;48;202290
PMFA;24;48;202290
POPF;58;48;202290
RCME;3;48;202290
RCME;1;48;202290
CACL;1;49;202290
CAFC;134;49;202290
CAFC;3;49;202290
CAFC;3;49;202290
CBPE;10;49;202290
CCGL;5;49;202290
CCOM;12;49;202290
CDCA;2;49;202290
CDCE;1;49;202290
CDFO;2;49;202290
CDPC;2;49;202290
CEXS;1;49;202290
CEXS;1;49;202290
CFEP;1;49;202290
CFEP;10;49;202290
CGEP;2;49;202290
CGIE;155;49;202290
CGIE;1;49;202290
CGIE;22;49;202290
CGOP;3;49;202290
CIAA;3;49;202290
CICS;2;49;202290
CIMO;30;49;202290
CLEL;4;49;202290
CMDI;8;49;202290
CNEC;1;49;202290
CNEC;2;49;202290
CNRC;5;49;202290
CNRC;1;49;202290
CPDN;3;49;202290
CSEA;1;49;202290
CURV;3;49;202290
DAAG;11;49;202290
DAAG;9;49;202290
DAAM;34;49;202290
DAES;2;49;202290
DAES;1;49;202290
DAPC;2;49;202290
DASD;9;49;202290
DBCD;1;49;202290
DBCD;75;49;202290
DBDG;8;49;202290
DBPE;3;49;202290
DBPE;2;49;202290
DCAA;29;49;202290
DCAA;18;49;202290
DCAA;1;49;202290
DCAL;14;49;202290
DCAL;1;49;202290
DCDG;14;49;202290
DCDG;12;49;202290
DCEC;4;49;202290
DCEC;16;49;202290
DCEC;1;49;202290
DCGE;1;49;202290
DCGE;14;49;202290
DCHC;1;49;202290
DCKR;23;49;202290
DCOL;107;49;202290
DCPA;112;49;202290
DCPA;4;49;202290
DCPA;4;49;202290
DCPA;1;49;202290
DDCO;15;49;202290
DDDD;6;49;202290
DDDD;1;49;202290
DDEC;186;49;202290
DDEI;20;49;202290
DDEI;166;49;202290
DDEP;17;49;202290
DDEP;1;49;202290
DDEP;4;49;202290
DDFU;3;49;202290
DDGE;61;49;202290
DDGP;12;49;202290
DDGP;3;49;202290
DDGP;15;49;202290
DDIN;19;49;202290
DDIN;1;49;202290
DDIP;21;49;202290
DDLE;34;49;202290
DDLE;2;49;202290
DDLE;1;49;202290
DDLE;1;49;202290
DDMA;81;49;202290
DDPC;16;49;202290
DDPC;1;49;202290
DDPD;8;49;202290
DDPD;2;49;202290
DDPD;20;49;202290
DDPD;1;49;202290
DDSC;20;49;202290
DDUC;1;49;202290
DDUC;29;49;202290
DDUC;1;49;202290
DDUD;18;49;202290
DDUD;144;49;202290
DECC;24;49;202290
DEMA;15;49;202290
DEMA;1;49;202290
DEON;24;49;202290
DERA;3;49;202290
DERA;27;49;202290
DERO;28;49;202290
DERO;5;49;202290
DERS;16;49;202290
DERS;2;49;202290
DESG;3;49;202290
DESG;1;49;202290
DESG;1;49;202290
DESP;8;49;202290
DESP;1;49;202290
DEST;1;49;202290
DEST;32;49;202290
DEST;1;49;202290
DEST;2;49;202290
DEST;4;49;202290
DESU;22;49;202290
DESU;1;49;202290
DETR;9;49;202290
DEVS;55;49;202290
DEXS;36;49;202290
DEXS;3;49;202290
DFCL;50;49;202290
DFDP;33;49;202290
DFKM;19;49;202290
DFKM;2;49;202290
DFNF;38;49;202290
DFNF;1;49;202290
DFUT;27;49;202290
DFUT;1;49;202290
DGAS;46;49;202290
DGCE;85;49;202290
DGCE;1;49;202290
DGCE;2;49;202290
DGCS;14;49;202290
DGCS;157;49;202290
DGCU;11;49;202290
DGGE;15;49;202290
DGGE;1;49;202290
DGGE;2;49;202290
DGLD;3;49;202290
DGOL;1;49;202290
DGOL;69;49;202290
DGOS;310;49;202290
DHDS;44;49;202290
DHGE;5;49;202290
DHGE;11;49;202290
DIDS;14;49;202290
DIFI;1;49;202290
DIGP;4;49;202290
DIND;28;49;202290
DIND;2;49;202290
DIND;3;49;202290
DIND;1;49;202290
DIOD;15;49;202290
DIPH;101;49;202290
DIPP;2;49;202290
DIQP;5;49;202290
DIQP;39;49;202290
DIQP;2;49;202290
DISI;38;49;202290
DISI;1;49;202290
DISM;9;49;202290
DITD;7;49;202290
DKAD;21;49;202290
DKAD;1;49;202290
DLDP;1;49;202290
DLDP;4;49;202290
DLGP;1;49;202290
DLGP;1;49;202290
DLGP;93;49;202290
DLGP;4;49;202290
DLIP;3;49;202290
DMBU;17;49;202290
DMBU;184;49;202290
DMCE;19;49;202290
DMCE;1;49;202290
DMDC;3;49;202290
DMDC;98;49;202290
DMDC;1;49;202290
DMOR;15;49;202290
DMSM;82;49;202290
DMSU;27;49;202290
DMTT;20;49;202290
DMTT;1;49;202290
DNDF;17;49;202290
DNDF;24;49;202290
DNEE;100;49;202290
DNEI;1;49;202290
DNEI;12;49;202290
DNEO;9;49;202290
DNEO;3;49;202290
DNNA;16;49;202290
DOCB;4;49;202290
DOCI;8;49;202290
DOCM;3;49;202290
DODE;19;49;202290
DODE;7;49;202290
DODE;1;49;202290
DODP;1;49;202290
DODP;20;49;202290
DOFI;4;49;202290
DOIA;1;49;202290
DOIA;4;49;202290
DOPI;5;49;202290
DOPI;34;49;202290
DOPS;107;49;202290
DORE;2;49;202290
DORE;12;49;202290
DPAD;1;49;202290
DPAD;7;49;202290
DPCI;114;49;202290
DPEA;25;49;202290
DPEN;1;49;202290
DPEN;24;49;202290
DPPC;13;49;202290
DPPC;3;49;202290
DPSM;9;49;202290
DPSU;1;49;202290
DPSU;27;49;202290
DRET;8;49;202290
DRET;6;49;202290
DRGP;1;49;202290
DRNA;9;49;202290
DRNA;1;49;202290
DSAP;1;49;202290
DSAP;104;49;202290
DSCE;23;49;202290
DSCE;1;49;202290
DSCE;4;49;202290
DSCE;2;49;202290
DSFC;94;49;202290
DSMP;20;49;202290
DSMP;1;49;202290
DSMP;2;49;202290
DSVE;64;49;202290
DTCG;1;49;202290
DTDI;16;49;202290
DTMA;44;49;202290
DURP;163;49;202290
DVMP;29;49;202290
DVMP;39;49;202290
ECNE;3;49;202290
EMAN;10;49;202290
EMCG;4;49;202290
EMCT;1;49;202290
EMFL;3;49;202290
EMMI;14;49;202290
EMMI;1;49;202290
EMNE;4;49;202290
EMNE;1;49;202290
EMOT;9;49;202290
EMPE;4;49;202290
EMPS;3;49;202290
EMRA;6;49;202290
EOCM;4;49;202290
EOEN;1;49;202290
EOEN;10;49;202290
EOIM;1;49;202290
EOIM;5;49;202290
EOIO;1;49;202290
EOIO;10;49;202290
EOOP;8;49;202290
EOOR;6;49;202290
EOPE;8;49;202290
EORO;2;49;202290
EORO;11;49;202290
EORO;1;49;202290
EOTT;2;49;202290
EOTT;6;49;202290
MADP;1;49;202290
MADP;27;49;202290
MAEC;1;49;202290
MAFM;14;49;202290
MAGS;1;49;202290
MAGS;37;49;202290
MAGS;1;49;202290
MDAD;1;49;202290
MDAD;1;49;202290
MDAD;23;49;202290
MDDE;2;49;202290
MDDE;36;49;202290
MDDE;1;49;202290
MDGE;1;49;202290
MDGE;27;49;202290
MDGE;1;49;202290
MDPE;23;49;202290
MDPE;1;49;202290
MDRC;1;49;202290
MDRC;24;49;202290
MDTR;36;49;202290
MEDU;14;49;202290
MEMG;1;49;202290
MEMG;22;49;202290
MEPI;16;49;202290
MEPI;1;49;202290
MEPI;2;49;202290
MESP;2;49;202290
MESP;11;49;202290
MESP;1;49;202290
MFIA;1;49;202290
MFIA;37;49;202290
MFIA;1;49;202290
MFIL;1;49;202290
MHGP;1;49;202290
MHGP;1;49;202290
MHGP;10;49;202290
MNPP;1;49;202290
MNPP;7;49;202290
MPSP;1;49;202290
MPSP;15;49;202290
MSCF;1;49;202290
MSCF;4;49;202290
MSCM;5;49;202290
MTEM;4;49;202290
MTEM;1;49;202290
MTEM;21;49;202290
PEIN;5;49;202290
PEOG;2;49;202290
PEOG;47;49;202290
PEOG;1;49;202290
PEOG;1;49;202290
PEPA;2;49;202290
PEPA;2;49;202290
PEPA;10;49;202290
PEPA;1;49;202290
PFIL;1;49;202290
PGPC;4;49;202290
PMEM;15;49;202290
PMEM;3;49;202290
PMEM;1;49;202290
PMFA;2;49;202290
PMFA;24;49;202290
POPF;59;49;202290
RCME;3;49;202290
RCME;2;49;202290
CACL;1;50;202290
CAFC;134;50;202290
CAFC;3;50;202290
CAFC;3;50;202290
CBPE;10;50;202290
CCGL;5;50;202290
CCOM;12;50;202290
CDCA;2;50;202290
CDCE;1;50;202290
CDFO;2;50;202290
CDPC;2;50;202290
CEXS;1;50;202290
CEXS;1;50;202290
CFEP;1;50;202290
CFEP;10;50;202290
CGEP;2;50;202290
CGIE;163;50;202290
CGIE;2;50;202290
CGIE;23;50;202290
CGOP;3;50;202290
CIAA;3;50;202290
CICS;2;50;202290
CIMO;30;50;202290
CLEL;4;50;202290
CMDI;8;50;202290
CNEC;1;50;202290
CNEC;2;50;202290
CNRC;5;50;202290
CNRC;1;50;202290
CPDN;3;50;202290
CSEA;1;50;202290
CURV;3;50;202290
DAAG;11;50;202290
DAAG;9;50;202290
DAAM;34;50;202290
DAES;2;50;202290
DAES;1;50;202290
DAPC;2;50;202290
DASD;9;50;202290
DBCD;1;50;202290
DBCD;75;50;202290
DBDG;8;50;202290
DBPE;3;50;202290
DBPE;2;50;202290
DCAA;29;50;202290
DCAA;21;50;202290
DCAA;1;50;202290
DCAL;14;50;202290
DCAL;1;50;202290
DCDG;14;50;202290
DCDG;12;50;202290
DCEC;4;50;202290
DCEC;16;50;202290
DCEC;1;50;202290
DCGE;1;50;202290
DCGE;14;50;202290
DCHC;1;50;202290
DCKR;23;50;202290
DCOL;108;50;202290
DCPA;112;50;202290
DCPA;4;50;202290
DCPA;4;50;202290
DCPA;1;50;202290
DDCO;15;50;202290
DDDD;6;50;202290
DDDD;1;50;202290
DDEC;192;50;202290
DDEI;20;50;202290
DDEI;180;50;202290
DDEP;17;50;202290
DDEP;1;50;202290
DDEP;4;50;202290
DDFU;3;50;202290
DDGE;62;50;202290
DDGP;12;50;202290
DDGP;3;50;202290
DDGP;15;50;202290
DDIN;19;50;202290
DDIN;1;50;202290
DDIP;21;50;202290
DDLE;34;50;202290
DDLE;2;50;202290
DDLE;1;50;202290
DDLE;1;50;202290
DDMA;84;50;202290
DDPC;16;50;202290
DDPC;1;50;202290
DDPD;8;50;202290
DDPD;2;50;202290
DDPD;20;50;202290
DDPD;1;50;202290
DDSC;20;50;202290
DDUC;1;50;202290
DDUC;29;50;202290
DDUC;1;50;202290
DDUD;18;50;202290
DDUD;149;50;202290
DECC;24;50;202290
DEMA;17;50;202290
DEMA;1;50;202290
DEON;25;50;202290
DERA;3;50;202290
DERA;27;50;202290
DERO;28;50;202290
DERO;5;50;202290
DERS;16;50;202290
DERS;2;50;202290
DESG;3;50;202290
DESG;1;50;202290
DESG;1;50;202290
DESP;8;50;202290
DESP;1;50;202290
DEST;1;50;202290
DEST;32;50;202290
DEST;1;50;202290
DEST;2;50;202290
DEST;4;50;202290
DESU;22;50;202290
DESU;1;50;202290
DETR;9;50;202290
DEVS;55;50;202290
DEXS;38;50;202290
DEXS;3;50;202290
DFCL;50;50;202290
DFDP;35;50;202290
DFKM;19;50;202290
DFKM;2;50;202290
DFNF;38;50;202290
DFNF;1;50;202290
DFUT;27;50;202290
DFUT;1;50;202290
DGAS;46;50;202290
DGCE;85;50;202290
DGCE;1;50;202290
DGCE;2;50;202290
DGCS;14;50;202290
DGCS;159;50;202290
DGCU;11;50;202290
DGGE;15;50;202290
DGGE;1;50;202290
DGGE;2;50;202290
DGLD;3;50;202290
DGOL;1;50;202290
DGOL;69;50;202290
DGOS;314;50;202290
DHDS;44;50;202290
DHGE;5;50;202290
DHGE;11;50;202290
DIDS;14;50;202290
DIFI;1;50;202290
DIGP;4;50;202290
DIND;28;50;202290
DIND;2;50;202290
DIND;3;50;202290
DIND;1;50;202290
DIOD;15;50;202290
DIPH;102;50;202290
DIPP;9;50;202290
DIQP;5;50;202290
DIQP;39;50;202290
DIQP;2;50;202290
DISI;38;50;202290
DISI;1;50;202290
DISM;9;50;202290
DITD;8;50;202290
DKAD;21;50;202290
DKAD;1;50;202290
DLDP;1;50;202290
DLDP;4;50;202290
DLGP;1;50;202290
DLGP;1;50;202290
DLGP;93;50;202290
DLGP;4;50;202290
DLIP;3;50;202290
DMBU;17;50;202290
DMBU;189;50;202290
DMCE;19;50;202290
DMCE;1;50;202290
DMDC;3;50;202290
DMDC;98;50;202290
DMDC;1;50;202290
DMOR;15;50;202290
DMSM;83;50;202290
DMSU;29;50;202290
DMTT;20;50;202290
DMTT;1;50;202290
DNDF;17;50;202290
DNDF;24;50;202290
DNEE;104;50;202290
DNEI;1;50;202290
DNEI;12;50;202290
DNEO;9;50;202290
DNEO;3;50;202290
DNNA;16;50;202290
DOCB;4;50;202290
DOCI;8;50;202290
DOCM;3;50;202290
DODE;19;50;202290
DODE;7;50;202290
DODE;1;50;202290
DODP;1;50;202290
DODP;20;50;202290
DOFI;4;50;202290
DOIA;1;50;202290
DOIA;4;50;202290
DOPI;5;50;202290
DOPI;34;50;202290
DOPS;111;50;202290
DORE;2;50;202290
DORE;12;50;202290
DPAD;1;50;202290
DPAD;7;50;202290
DPCI;117;50;202290
DPEA;25;50;202290
DPEN;1;50;202290
DPEN;24;50;202290
DPPC;13;50;202290
DPPC;3;50;202290
DPSM;9;50;202290
DPSU;1;50;202290
DPSU;27;50;202290
DRET;8;50;202290
DRET;6;50;202290
DRGP;1;50;202290
DRNA;9;50;202290
DRNA;1;50;202290
DSAP;1;50;202290
DSAP;105;50;202290
DSCE;23;50;202290
DSCE;1;50;202290
DSCE;4;50;202290
DSCE;2;50;202290
DSFC;96;50;202290
DSMP;20;50;202290
DSMP;1;50;202290
DSMP;2;50;202290
DSVE;64;50;202290
DTCG;1;50;202290
DTDI;16;50;202290
DTMA;46;50;202290
DURP;167;50;202290
DVMP;29;50;202290
DVMP;39;50;202290
ECNE;3;50;202290
EMAN;10;50;202290
EMCG;4;50;202290
EMCT;1;50;202290
EMFL;3;50;202290
EMMI;14;50;202290
EMMI;1;50;202290
EMNE;4;50;202290
EMNE;1;50;202290
EMOT;9;50;202290
EMPE;4;50;202290
EMPS;3;50;202290
EMRA;6;50;202290
EOCM;4;50;202290
EOEN;1;50;202290
EOEN;10;50;202290
EOIM;1;50;202290
EOIM;5;50;202290
EOIO;1;50;202290
EOIO;10;50;202290
EOOP;8;50;202290
EOOR;6;50;202290
EOPE;8;50;202290
EORO;2;50;202290
EORO;11;50;202290
EORO;1;50;202290
EOTT;2;50;202290
EOTT;6;50;202290
MADP;1;50;202290
MADP;27;50;202290
MAEC;1;50;202290
MAFM;14;50;202290
MAGS;1;50;202290
MAGS;37;50;202290
MAGS;1;50;202290
MDAD;1;50;202290
MDAD;1;50;202290
MDAD;23;50;202290
MDDE;2;50;202290
MDDE;36;50;202290
MDDE;1;50;202290
MDGE;1;50;202290
MDGE;27;50;202290
MDGE;1;50;202290
MDPE;23;50;202290
MDPE;1;50;202290
MDRC;1;50;202290
MDRC;24;50;202290
MDTR;36;50;202290
MEDU;14;50;202290
MEMG;1;50;202290
MEMG;22;50;202290
MEPI;16;50;202290
MEPI;1;50;202290
MEPI;2;50;202290
MESP;2;50;202290
MESP;11;50;202290
MESP;1;50;202290
MFIA;1;50;202290
MFIA;37;50;202290
MFIA;1;50;202290
MFIL;1;50;202290
MHGP;1;50;202290
MHGP;1;50;202290
MHGP;10;50;202290
MNPP;1;50;202290
MNPP;7;50;202290
MPSP;1;50;202290
MPSP;15;50;202290
MSCF;1;50;202290
MSCF;4;50;202290
MSCM;5;50;202290
MTEM;4;50;202290
MTEM;1;50;202290
MTEM;21;50;202290
PEIN;5;50;202290
PEOG;2;50;202290
PEOG;47;50;202290
PEOG;1;50;202290
PEOG;1;50;202290
PEPA;2;50;202290
PEPA;2;50;202290
PEPA;10;50;202290
PEPA;1;50;202290
PFIL;1;50;202290
PGPC;4;50;202290
PMEM;15;50;202290
PMEM;3;50;202290
PMEM;1;50;202290
PMFA;2;50;202290
PMFA;25;50;202290
POPF;59;50;202290
RCME;5;50;202290
RCME;2;50;202290
CACL;1;51;202290
